tempo,entidade,variavel,valor,cenario
8,linha_10-11,F,0.0,6
9,linha_10-11,F,0.0,6
10,linha_10-11,F,-0.13813335,6
11,linha_10-11,F,-0.13846619,6
12,linha_10-11,F,-0.14575881,6
13,linha_10-11,F,-0.16534846,6
14,linha_10-11,F,-0.15807759,6
15,linha_10-11,F,-0.15022757,6
16,linha_10-11,F,-0.14587765,6
17,linha_10-11,F,0.0,6
18,linha_10-11,F,0.0,6
19,linha_10-11,F,0.0,6
20,linha_10-11,F,0.0,6
21,linha_10-11,F,0.0,6
22,linha_10-11,F,0.0,6
23,linha_10-11,F,0.0,6
24,linha_10-11,F,0.0,6
1,linha_11-12,F,0.0,6
2,linha_11-12,F,0.0,6
3,linha_11-12,F,0.0,6
4,linha_11-12,F,0.0,6
5,linha_11-12,F,0.0,6
6,linha_11-12,F,0.0,6
7,linha_11-12,F,0.0,6
8,linha_11-12,F,0.0,6
9,linha_11-12,F,-0.047749989,6
10,linha_11-12,F,-0.18570417,6
11,linha_11-12,F,-0.18583808,6
12,linha_11-12,F,-0.19303173,6
13,linha_11-12,F,-0.21160314,6
14,linha_11-12,F,-0.20263065,6
15,linha_11-12,F,-0.19481548,6
16,linha_11-12,F,-0.19242305,6
17,linha_11-12,F,0.0,6
18,linha_11-12,F,0.0,6
19,linha_11-12,F,0.0,6
20,linha_11-12,F,0.0,6
21,linha_11-12,F,0.0,6
22,linha_11-12,F,0.0,6
23,linha_11-12,F,0.0,6
24,linha_11-12,F,0.0,6
1,linha_12-13,F,0.0,6
2,linha_12-13,F,0.0,6
3,linha_12-13,F,0.0,6
4,linha_12-13,F,0.0,6
5,linha_12-13,F,0.0,6
6,linha_12-13,F,0.0,6
7,linha_12-13,F,0.0,6
8,linha_12-13,F,-0.03524855,6
9,linha_12-13,F,-0.096815358,6
10,linha_12-13,F,-0.23295354,6
11,linha_12-13,F,-0.23288957,6
12,linha_12-13,F,-0.23995643,6
13,linha_12-13,F,-0.25744386,6
14,linha_12-13,F,-0.24681895,6
15,linha_12-13,F,-0.23906944,6
16,linha_12-13,F,-0.23862843,6
17,linha_12-13,F,-0.050187126,6
18,linha_12-13,F,-0.0090262745,6
19,linha_12-13,F,0.0,6
20,linha_12-13,F,0.0,6
21,linha_12-13,F,-0.0063765634,6
22,linha_12-13,F,-0.0063870267,6
23,linha_12-13,F,0.0,6
24,linha_12-13,F,0.0,6
1,linha_13-14,F,-0.026611926,6
2,linha_13-14,F,-0.022629078,6
3,linha_13-14,F,-0.019740539,6
4,linha_13-14,F,-0.018413933,6
5,linha_13-14,F,-0.020207149,6
6,linha_13-14,F,-0.036230399,6
7,linha_13-14,F,-0.044324883,6
8,linha_13-14,F,-0.086138277,6
9,linha_13-14,F,-0.14568486,6
10,linha_13-14,F,-0.27969615,6
11,linha_13-14,F,-0.27943612,6
12,linha_13-14,F,-0.28634909,6
13,linha_13-14,F,-0.30273777,6
14,linha_13-14,F,-0.29048016,6
15,linha_13-14,F,-0.28281612,6
16,linha_13-14,F,-0.28431278,6
17,linha_13-14,F,-0.1001739,6
18,linha_13-14,F,-0.062480261,6
19,linha_13-14,F,-0.030422168,6
20,linha_13-14,F,-0.034010053,6
21,linha_13-14,F,-0.068455898,6
22,linha_13-14,F,-0.07063648,6
23,linha_13-14,F,-0.040717257,6
24,linha_13-14,F,-0.0017538446,6
1,linha_14-15,F,-0.028233735,6
2,linha_14-15,F,-0.024305708,6
3,linha_14-15,F,-0.021456644,6
4,linha_14-15,F,-0.020148308,6
5,linha_14-15,F,-0.021916901,6
6,linha_14-15,F,-0.027294849,6
7,linha_14-15,F,-0.0037921486,6
8,linha_14-15,F,0.0,6
9,linha_14-15,F,0.010647306,6
10,linha_14-15,F,-0.052659151,6
11,linha_14-15,F,0.0,6
12,linha_14-15,F,0.035200902,6
13,linha_14-15,F,0.046961078,6
14,linha_14-15,F,0.045194611,6
15,linha_14-15,F,0.010743762,6
16,linha_14-15,F,-0.057208987,6
17,linha_14-15,F,0.031581106,6
18,linha_14-15,F,-0.01144042,6
19,linha_14-15,F,-0.021615093,6
20,linha_14-15,F,-0.035719095,6
21,linha_14-15,F,-0.070045895,6
22,linha_14-15,F,-0.072282641,6
23,linha_14-15,F,-0.042530262,6
24,linha_14-15,F,-0.0037179011,6
1,linha_15-16,F,-0.08571833,6
2,linha_15-16,F,-0.083104887,6
3,linha_15-16,F,-0.081209312,6
4,linha_15-16,F,-0.080338834,6
5,linha_15-16,F,-0.081515536,6
6,linha_15-16,F,-0.083453352,6
7,linha_15-16,F,-0.05578699,6
8,linha_15-16,F,-0.051030439,6
9,linha_15-16,F,-0.038608682,6
10,linha_15-16,F,-0.10057119,6
11,linha_15-16,F,-0.047924651,6
12,linha_15-16,F,-0.012653888,6
13,linha_15-16,F,2.7465426e-12,6
14,linha_15-16,F,2.7465426e-12,6
15,linha_15-16,F,-0.034443863,6
16,linha_15-16,F,-0.10410835,6
17,linha_15-16,F,-0.018606019,6
18,linha_15-16,F,-0.06488477,6
19,linha_15-16,F,-0.081314734,6
20,linha_15-16,F,-0.097073011,6
21,linha_15-16,F,-0.13187106,6
22,linha_15-16,F,-0.13626904,6
23,linha_15-16,F,-0.10821477,6
24,linha_15-16,F,-0.069407151,6
1,linha_16-17,F,-0.14297345,6
2,linha_16-17,F,-0.14166934,6
3,linha_16-17,F,-0.14072345,6
4,linha_16-17,F,-0.14028908,6
5,linha_16-17,F,-0.14087625,6
6,linha_16-17,F,-0.13938767,6
7,linha_16-17,F,-0.10757427,6
8,linha_16-17,F,-0.10185716,6
9,linha_16-17,F,-0.087710543,6
10,linha_16-17,F,-0.14829196,6
11,linha_16-17,F,-0.095657985,6
12,linha_16-17,F,-0.060458164,6
13,linha_16-17,F,-0.046961078,6
14,linha_16-17,F,-0.045194611,6
15,linha_16-17,F,-0.079493987,6
16,linha_16-17,F,-0.15082049,6
17,linha_16-17,F,-0.06871887,6
18,linha_16-17,F,-0.11811577,6
19,linha_16-17,F,-0.14077605,6
20,linha_16-17,F,-0.158182,6
21,linha_16-17,F,-0.19344942,6
22,linha_16-17,F,-0.2,6
23,linha_16-17,F,-0.17363707,6
24,linha_16-17,F,-0.13483417,6
1,linha_17-18,F,-0.2,6
2,linha_17-18,F,-0.2,6
3,linha_17-18,F,-0.2,6
4,linha_17-18,F,-0.2,6
5,linha_17-18,F,-0.2,6
6,linha_17-18,F,-0.1950987,6
7,linha_17-18,F,-0.15915481,6
8,linha_17-18,F,-0.15248099,6
9,linha_17-18,F,-0.13661639,6
10,linha_17-18,F,-0.19582224,6
11,linha_17-18,F,-0.14320077,6
12,linha_17-18,F,-0.1080716,6
13,linha_17-18,F,-0.093734686,6
14,linha_17-18,F,-0.090208804,6
15,linha_17-18,F,-0.12436427,6
16,linha_17-18,F,-0.19734616,6
17,linha_17-18,F,-0.11863167,6
18,linha_17-18,F,-0.17113427,6
19,linha_17-18,F,-0.2,6
20,linha_17-18,F,-0.21897131,6
21,linha_17-18,F,-0.25456414,6
22,linha_17-18,F,-0.26322416,6
23,linha_17-18,F,-0.23864393,6
24,linha_17-18,F,-0.2,6
1,linha_18-19,F,0.20711117,6
2,linha_18-19,F,0.21914437,6
3,linha_18-19,F,0.23118863,6
4,linha_18-19,F,0.24324799,6
5,linha_18-19,F,0.21912072,6
6,linha_18-19,F,0.2,6
7,linha_18-19,F,0.2,6
8,linha_18-19,F,0.17664326,6
9,linha_18-19,F,0.16250135,6
10,linha_18-19,F,0.079281472,6
11,linha_18-19,F,0.1198849,6
12,linha_18-19,F,0.14299202,6
13,linha_18-19,F,0.14032157,6
14,linha_18-19,F,0.1350433,6
15,linha_18-19,F,0.11475547,6
16,linha_18-19,F,0.071775583,6
17,linha_18-19,F,0.19248206,6
18,linha_18-19,F,0.2,6
19,linha_18-19,F,0.23119014,6
20,linha_18-19,F,0.26045676,6
21,linha_18-19,F,0.26106262,6
22,linha_18-19,F,0.27648208,6
23,linha_18-19,F,0.26479722,6
24,linha_18-19,F,0.25515594,6
1,linha_19-20,F,0.15014162,6
2,linha_19-20,F,0.16096717,6
3,linha_19-20,F,0.17216209,6
4,linha_19-20,F,0.18388374,6
5,linha_19-20,F,0.16015025,6
6,linha_19-20,F,0.14430862,6
7,linha_19-20,F,0.14858317,6
8,linha_19-20,F,0.12611628,6
9,linha_19-20,F,0.11369925,6
10,linha_19-20,F,0.031284103,6
11,linha_19-20,F,0.072248671,6
12,linha_19-20,F,0.095518544,6
13,linha_19-20,F,0.093734686,6
14,linha_19-20,F,0.090208804,6
15,linha_19-20,F,0.069846673,6
16,linha_19-20,F,0.024746627,6
17,linha_19-20,F,0.14286525,6
18,linha_19-20,F,0.14709719,6
19,linha_19-20,F,0.17221621,6
20,linha_19-20,F,0.2,6
21,linha_19-20,F,0.2,6
22,linha_19-20,F,0.21341798,6
23,linha_19-20,F,0.2,6
24,linha_19-20,F,0.19043224,6
1,linha_20-21,F,0.092915231,6
2,linha_20-21,F,0.10248006,6
3,linha_20-21,F,0.11277396,6
4,linha_20-21,F,0.12410823,6
5,linha_20-21,F,0.10086678,6
6,linha_20-21,F,0.088394023,6
7,linha_20-21,F,0.096960253,6
8,linha_20-21,F,0.075386786,6
9,linha_20-21,F,0.064701549,6
10,linha_20-21,F,-0.016838152,6
11,linha_20-21,F,0.024421511,6
12,linha_20-21,F,0.04785479,6
13,linha_20-21,F,0.046961078,6
14,linha_20-21,F,0.045194611,6
15,linha_20-21,F,0.024757882,6
16,linha_20-21,F,-0.022381118,6
17,linha_20-21,F,0.093049583,6
18,linha_20-21,F,0.093982353,6
19,linha_20-21,F,0.11288091,6
20,linha_20-21,F,0.13905862,6
21,linha_20-21,F,0.1384479,6
22,linha_20-21,F,0.14979458,6
23,linha_20-21,F,0.13468337,6
24,linha_20-21,F,0.12522806,6
1,linha_21-22,F,0.03545948,6
2,linha_21-22,F,0.043758538,6
3,linha_21-22,F,0.053147803,6
4,linha_21-22,F,0.06409313,6
5,linha_21-22,F,0.041345708,6
6,linha_21-22,F,0.032255321,6
7,linha_21-22,F,0.045130435,6
8,linha_21-22,F,0.024453968,6
9,linha_21-22,F,0.015507467,6
10,linha_21-22,F,-0.064893189,6
11,linha_21-22,F,-0.02350314,6
12,linha_21-22,F,0.0,6
13,linha_21-22,F,0.0,6
14,linha_21-22,F,0.0,6
15,linha_21-22,F,-0.020429742,6
16,linha_21-22,F,-0.069419516,6
17,linha_21-22,F,0.043034251,6
18,linha_21-22,F,0.040654627,6
19,linha_21-22,F,0.053307786,6
20,linha_21-22,F,0.07787298,6
21,linha_21-22,F,0.07664909,6
22,linha_21-22,F,0.085862394,6
23,linha_21-22,F,0.069104943,6
24,linha_21-22,F,0.059762537,6
1,linha_22-23,F,0.0,6
2,linha_22-23,F,0.0,6
3,linha_22-23,F,0.0,6
4,linha_22-23,F,0.0038374912,6
5,linha_22-23,F,0.0,6
6,linha_22-23,F,0.0,6
7,linha_22-23,F,0.0,6
8,linha_22-23,F,0.0,6
9,linha_22-23,F,-0.033748521,6
10,linha_22-23,F,-0.11275639,6
11,linha_22-23,F,-0.071333966,6
12,linha_22-23,F,-0.04785479,6
13,linha_22-23,F,-0.046961078,6
14,linha_22-23,F,-0.045194611,6
15,linha_22-23,F,-0.065535811,6
16,linha_22-23,F,-0.11627014,6
17,linha_22-23,F,-0.0045864727,6
18,linha_22-23,F,0.0,6
19,linha_22-23,F,0.0,6
20,linha_22-23,F,0.016442111,6
21,linha_22-23,F,0.014602593,6
22,linha_22-23,F,0.021673966,6
23,linha_22-23,F,0.0032636806,6
24,linha_22-23,F,0.0,6
1,linha_23-24,F,0.0,6
2,linha_23-24,F,0.0,6
3,linha_23-24,F,0.0,6
4,linha_23-24,F,0.0,6
5,linha_23-24,F,0.0,6
6,linha_23-24,F,0.0,6
7,linha_23-24,F,0.0,6
8,linha_23-24,F,-0.0091640817,6
9,linha_23-24,F,-0.082869785,6
10,linha_23-24,F,-0.16042852,6
11,linha_23-24,F,-0.11897385,6
12,linha_23-24,F,-0.095518544,6
13,linha_23-24,F,-0.093734686,6
14,linha_23-24,F,-0.090208804,6
15,linha_23-24,F,-0.11046182,6
16,linha_23-24,F,-0.16293373,6
17,linha_23-24,F,-0.054755289,6
18,linha_23-24,F,0.0,6
19,linha_23-24,F,0.0,6
20,linha_23-24,F,0.0,6
21,linha_23-24,F,0.0,6
22,linha_23-24,F,0.0,6
23,linha_23-24,F,0.0,6
24,linha_23-24,F,0.0,6
1,linha_24-25,F,-0.057597305,6
2,linha_24-25,F,0.0,6
3,linha_24-25,F,0.0,6
4,linha_24-25,F,0.0,6
5,linha_24-25,F,-0.015804657,6
6,linha_24-25,F,-0.011832164,6
7,linha_24-25,F,-0.05200998,6
8,linha_24-25,F,-0.060157938,6
9,linha_24-25,F,-0.13179496,6
10,linha_24-25,F,-0.20787889,6
11,linha_24-25,F,-0.16642356,6
12,linha_24-25,F,-0.14299202,6
13,linha_24-25,F,-0.14032157,6
14,linha_24-25,F,-0.1350433,6
15,linha_24-25,F,-0.15520848,6
16,linha_24-25,F,-0.20937362,6
17,linha_24-25,F,-0.10472383,6
18,linha_24-25,F,-0.03319196,6
19,linha_24-25,F,0.0,6
20,linha_24-25,F,-0.0095766575,6
21,linha_24-25,F,-0.03941967,6
22,linha_24-25,F,-0.046596046,6
23,linha_24-25,F,-0.00091240427,6
24,linha_24-25,F,0.0,6
1,linha_25-26,F,0.028433674,6
2,linha_25-26,F,0.0,6
3,linha_25-26,F,0.0,6
4,linha_25-26,F,0.0,6
5,linha_25-26,F,0.032026087,6
6,linha_25-26,F,0.0,6
7,linha_25-26,F,0.00053160313,6
8,linha_25-26,F,0.051030439,6
9,linha_25-26,F,0.06962739,6
10,linha_25-26,F,0.083789462,6
11,linha_25-26,F,0.095657985,6
12,linha_25-26,F,0.10397368,6
13,linha_25-26,F,0.10870439,6
14,linha_25-26,F,0.10733465,6
15,linha_25-26,F,0.096307984,6
16,linha_25-26,F,0.082330783,6
17,linha_25-26,F,0.065107331,6
18,linha_25-26,F,0.032832088,6
19,linha_25-26,F,0.011726453,6
20,linha_25-26,F,-0.011383238,6
21,linha_25-26,F,-0.041125579,6
22,linha_25-26,F,-0.048338178,6
23,linha_25-26,F,-0.0028843108,6
24,linha_25-26,F,0.0,6
1,linha_26-27,F,-0.029163631,6
2,linha_26-27,F,-0.032480866,6
3,linha_26-27,F,-0.037975937,6
4,linha_26-27,F,-0.046580172,6
5,linha_26-27,F,-0.027660041,6
6,linha_26-27,F,-0.026084853,6
7,linha_26-27,F,-0.018499568,6
8,linha_26-27,F,0.0,6
9,linha_26-27,F,0.02045305,6
10,linha_26-27,F,0.035810161,6
11,linha_26-27,F,0.047924651,6
12,linha_26-27,F,0.056343814,6
13,linha_26-27,F,0.061990785,6
14,linha_26-27,F,0.062389099,6
15,linha_26-27,F,0.05132525,6
16,linha_26-27,F,0.035344133,6
17,linha_26-27,F,0.014980006,6
18,linha_26-27,F,-0.020657932,6
19,linha_26-27,F,-0.038295641,6
20,linha_26-27,F,-0.072834303,6
21,linha_26-27,F,-0.1030662,6
22,linha_26-27,F,-0.11242016,6
23,linha_26-27,F,-0.068727088,6
24,linha_26-27,F,-0.024664954,6
1,linha_27-28,F,-0.086644515,6
2,linha_27-28,F,-0.091247409,6
3,linha_27-28,F,-0.097662659,6
4,linha_27-28,F,-0.10666518,6
5,linha_27-28,F,-0.087235749,6
6,linha_27-28,F,-0.082248187,6
7,linha_27-28,F,-0.070435697,6
8,linha_27-28,F,-0.047610351,6
9,linha_27-28,F,-0.028802938,6
10,linha_27-28,F,-0.012312094,6
11,linha_27-28,F,0.0,6
12,linha_27-28,F,0.0085230474,6
13,linha_27-28,F,0.015089946,6
14,linha_27-28,F,0.017263404,6
15,linha_27-28,F,0.0061622254,6
16,linha_27-28,F,-0.011783611,6
17,linha_27-28,F,-0.03520712,6
18,linha_27-28,F,-0.074065485,6
19,linha_27-28,F,-0.097928692,6
20,linha_27-28,F,-0.13404005,6
21,linha_27-28,F,-0.16475954,6
22,linha_27-28,F,-0.17624633,6
23,linha_27-28,F,-0.13430702,6
24,linha_27-28,F,-0.090270583,6
1,linha_28-29,F,-0.14389593,6
2,linha_28-29,F,-0.14977936,6
3,linha_28-29,F,-0.15711111,6
4,linha_28-29,F,-0.16651033,6
5,linha_28-29,F,-0.14657363,6
6,linha_28-29,F,-0.13818732,6
7,linha_28-29,F,-0.1221645,6
8,linha_28-29,F,-0.098450728,6
9,linha_28-29,F,-0.077943944,6
10,linha_28-29,F,-0.0603852,6
11,linha_28-29,F,-0.047924651,6
12,linha_28-29,F,-0.039331743,6
13,linha_28-29,F,-0.031871132,6
14,linha_28-29,F,-0.027931207,6
15,linha_28-29,F,-0.039025399,6
16,linha_28-29,F,-0.058864316,6
17,linha_28-29,F,-0.085253698,6
18,linha_28-29,F,-0.12725983,6
19,linha_28-29,F,-0.15732369,6
20,linha_28-29,F,-0.19500147,6
21,linha_28-29,F,-0.22610241,6
22,linha_28-29,F,-0.23965938,6
23,linha_28-29,F,-0.19962516,6
24,linha_28-29,F,-0.15561431,6
1,linha_29-30,F,-0.20091515,6
2,linha_29-30,F,-0.20804552,6
3,linha_29-30,F,-0.21625735,6
4,linha_29-30,F,-0.22601273,6
5,linha_29-30,F,-0.20565207,6
6,linha_29-30,F,-0.19390314,6
7,linha_29-30,F,-0.17368679,6
8,linha_29-30,F,-0.14908815,6
9,linha_29-30,F,-0.12688878,6
10,linha_29-30,F,-0.1082664,6
11,linha_29-30,F,-0.095657985,6
12,linha_29-30,F,-0.08702952,6
13,linha_29-30,F,-0.078704979,6
14,linha_29-30,F,-0.073014315,6
15,linha_29-30,F,-0.084057234,6
16,linha_29-30,F,-0.10575707,6
17,linha_29-30,F,-0.13510049,6
18,linha_29-30,F,-0.18024183,6
19,linha_29-30,F,-0.21641604,6
20,linha_29-30,F,-0.25549798,6
21,linha_29-30,F,-0.28685367,6
22,linha_29-30,F,-0.30241046,6
23,linha_29-30,F,-0.26442535,6
24,linha_29-30,F,-0.2206149,6
1,linha_30-31,F,0.17210305,6
2,linha_30-31,F,0.17598422,6
3,linha_30-31,F,0.1787993,6
4,linha_30-31,F,0.18009203,6
5,linha_30-31,F,0.17834453,6
6,linha_30-31,F,0.16812943,6
7,linha_30-31,F,0.15540789,6
8,linha_30-31,F,0.15248099,6
9,linha_30-31,F,0.14717886,6
10,linha_30-31,F,0.14379122,6
11,linha_30-31,F,0.14320077,6
12,linha_30-31,F,0.14299202,6
13,linha_30-31,F,0.14032157,6
14,linha_30-31,F,0.1350433,6
15,linha_30-31,F,0.13502243,6
16,linha_30-31,F,0.14081958,6
17,linha_30-31,F,0.14996113,6
18,linha_30-31,F,0.15983031,6
19,linha_30-31,F,0.17864274,6
20,linha_30-31,F,0.18375402,6
21,linha_30-31,F,0.18557159,6
22,linha_30-31,F,0.19205611,6
23,linha_30-31,F,0.19677525,6
24,linha_30-31,F,0.19632645,6
1,linha_31-32,F,0.11496468,6
2,linha_31-32,F,0.1175573,6
3,linha_31-32,F,0.11943777,6
4,linha_31-32,F,0.12030131,6
5,linha_31-32,F,0.11913399,6
6,linha_31-32,F,0.11231031,6
7,linha_31-32,F,0.10381234,6
8,linha_31-32,F,0.10185716,6
9,linha_31-32,F,0.098315345,6
10,linha_31-32,F,0.096052406,6
11,linha_31-32,F,0.095657985,6
12,linha_31-32,F,0.095518544,6
13,linha_31-32,F,0.093734686,6
14,linha_31-32,F,0.090208804,6
15,linha_31-32,F,0.09019486,6
16,linha_31-32,F,0.094067354,6
17,linha_31-32,F,0.1001739,6
18,linha_31-32,F,0.10676651,6
19,linha_31-32,F,0.11933319,6
20,linha_31-32,F,0.12274752,6
21,linha_31-32,F,0.12396166,6
22,linha_31-32,F,0.12829331,6
23,linha_31-32,F,0.13144569,6
24,linha_31-32,F,0.13114589,6
1,linha_32-33,F,0.057597305,6
2,linha_32-33,F,0.058896208,6
3,linha_32-33,F,0.059838323,6
4,linha_32-33,F,0.060270958,6
5,linha_32-33,F,0.059686128,6
6,linha_32-33,F,0.056267465,6
7,linha_32-33,F,0.05200998,6
8,linha_32-33,F,0.051030439,6
9,linha_32-33,F,0.049255988,6
10,linha_32-33,F,0.048122255,6
11,linha_32-33,F,0.047924651,6
12,linha_32-33,F,0.04785479,6
13,linha_32-33,F,0.046961078,6
14,linha_32-33,F,0.045194611,6
15,linha_32-33,F,0.045187625,6
16,linha_32-33,F,0.047127745,6
17,linha_32-33,F,0.050187126,6
18,linha_32-33,F,0.05349002,6
19,linha_32-33,F,0.059785928,6
20,linha_32-33,F,0.061496507,6
21,linha_32-33,F,0.06210479,6
22,linha_32-33,F,0.06427495,6
23,linha_32-33,F,0.065854291,6
24,linha_32-33,F,0.065704092,6
1,linha_1-2,Ploss,6.9388938999999995e-18,6
2,linha_1-2,Ploss,6.9388938999999995e-18,6
3,linha_1-2,Ploss,0.0,6
4,linha_1-2,Ploss,6.9388938999999995e-18,6
5,linha_1-2,Ploss,6.9388938999999995e-18,6
6,linha_1-2,Ploss,1.3877788e-17,6
7,linha_1-2,Ploss,6.9388938999999995e-18,6
8,linha_1-2,Ploss,0.0,6
9,linha_1-2,Ploss,1.3877788e-17,6
10,linha_1-2,Ploss,2.8394098e-05,6
11,linha_1-2,Ploss,9.5849301e-05,6
12,linha_1-2,Ploss,9.5709581e-05,6
13,linha_1-2,Ploss,9.3922156e-05,6
14,linha_1-2,Ploss,9.0389222e-05,6
15,linha_1-2,Ploss,9.037525e-05,6
16,linha_1-2,Ploss,6.0653154e-05,6
17,linha_1-2,Ploss,6.9388938999999995e-18,6
18,linha_1-2,Ploss,0.0,6
19,linha_1-2,Ploss,-6.9388938999999995e-18,6
20,linha_1-2,Ploss,0.0,6
21,linha_1-2,Ploss,6.9388938999999995e-18,6
22,linha_1-2,Ploss,0.0,6
23,linha_1-2,Ploss,0.0,6
24,linha_1-2,Ploss,0.0,6
1,linha_2-3,Ploss,0.0,6
2,linha_2-3,Ploss,0.0,6
3,linha_2-3,Ploss,0.0,6
4,linha_2-3,Ploss,0.0,6
5,linha_2-3,Ploss,0.0,6
6,linha_2-3,Ploss,0.0,6
7,linha_2-3,Ploss,0.0,6
8,linha_2-3,Ploss,0.0,6
9,linha_2-3,Ploss,0.0,6
10,linha_2-3,Ploss,0.00012452526,6
11,linha_2-3,Ploss,0.00019131597,6
12,linha_2-3,Ploss,0.00019103709,6
13,linha_2-3,Ploss,0.00018746937,6
14,linha_2-3,Ploss,0.00018041761,6
15,linha_2-3,Ploss,0.00018038972,6
16,linha_2-3,Ploss,0.00015466651,6
17,linha_2-3,Ploss,0.0,6
18,linha_2-3,Ploss,0.0,6
19,linha_2-3,Ploss,0.0,6
20,linha_2-3,Ploss,0.0,6
21,linha_2-3,Ploss,0.0,6
22,linha_2-3,Ploss,0.0,6
23,linha_2-3,Ploss,0.0,6
24,linha_2-3,Ploss,0.0,6
1,linha_3-4,Ploss,6.9388938999999995e-18,6
2,linha_3-4,Ploss,6.9388938999999995e-18,6
3,linha_3-4,Ploss,0.0,6
4,linha_3-4,Ploss,6.9388938999999995e-18,6
5,linha_3-4,Ploss,6.9388938999999995e-18,6
6,linha_3-4,Ploss,1.3877788e-17,6
7,linha_3-4,Ploss,6.9388938999999995e-18,6
8,linha_3-4,Ploss,0.0,6
9,linha_3-4,Ploss,1.3877788e-17,6
10,linha_3-4,Ploss,0.00022027266,6
11,linha_3-4,Ploss,0.00028640154,6
12,linha_3-4,Ploss,0.00028598405,6
13,linha_3-4,Ploss,0.00028064315,6
14,linha_3-4,Ploss,0.0002700866,6
15,linha_3-4,Ploss,0.00027004485,6
16,linha_3-4,Ploss,0.00024830457,6
17,linha_3-4,Ploss,6.9388938999999995e-18,6
18,linha_3-4,Ploss,0.0,6
19,linha_3-4,Ploss,-6.9388938999999995e-18,6
20,linha_3-4,Ploss,0.0,6
21,linha_3-4,Ploss,6.9388938999999995e-18,6
22,linha_3-4,Ploss,0.0,6
23,linha_3-4,Ploss,0.0,6
24,linha_3-4,Ploss,0.0,6
1,linha_4-5,Ploss,0.0,6
2,linha_4-5,Ploss,0.0,6
3,linha_4-5,Ploss,0.0,6
4,linha_4-5,Ploss,0.0,6
5,linha_4-5,Ploss,0.0,6
6,linha_4-5,Ploss,0.0,6
7,linha_4-5,Ploss,0.0,6
8,linha_4-5,Ploss,0.0,6
9,linha_4-5,Ploss,6.2862792e-05,6
10,linha_4-5,Ploss,0.00031563784,6
11,linha_4-5,Ploss,0.00038110752,6
12,linha_4-5,Ploss,0.00038055197,6
13,linha_4-5,Ploss,0.00037344497,6
14,linha_4-5,Ploss,0.00035939763,6
15,linha_4-5,Ploss,0.00035934208,6
16,linha_4-5,Ploss,0.00034156883,6
17,linha_4-5,Ploss,8.6757685e-07,6
18,linha_4-5,Ploss,0.0,6
19,linha_4-5,Ploss,0.0,6
20,linha_4-5,Ploss,0.0,6
21,linha_4-5,Ploss,0.0,6
22,linha_4-5,Ploss,0.0,6
23,linha_4-5,Ploss,0.0,6
24,linha_4-5,Ploss,0.0,6
1,linha_5-6,Ploss,0.00011519461,6
2,linha_5-6,Ploss,6.9388938999999995e-18,6
3,linha_5-6,Ploss,3.3156581e-05,6
4,linha_5-6,Ploss,6.9388938999999995e-18,6
5,linha_5-6,Ploss,0.00011937226,6
6,linha_5-6,Ploss,2.0658317e-05,6
7,linha_5-6,Ploss,9.3059118e-05,6
8,linha_5-6,Ploss,0.00010206088,6
9,linha_5-6,Ploss,0.00016112382,6
10,linha_5-6,Ploss,0.00043174026,6
11,linha_5-6,Ploss,0.00062540647,6
12,linha_5-6,Ploss,0.00062333559,6
13,linha_5-6,Ploss,0.00059684319,6
14,linha_5-6,Ploss,0.00054447963,6
15,linha_5-6,Ploss,0.00054427254,6
16,linha_5-6,Ploss,0.00050297124,6
17,linha_5-6,Ploss,0.00010123836,6
18,linha_5-6,Ploss,0.00010698004,6
19,linha_5-6,Ploss,2.0446894e-05,6
20,linha_5-6,Ploss,0.0,6
21,linha_5-6,Ploss,6.9388938999999995e-18,6
22,linha_5-6,Ploss,0.0,6
23,linha_5-6,Ploss,0.0,6
24,linha_5-6,Ploss,0.0,6
1,linha_6-7,Ploss,0.0,6
2,linha_6-7,Ploss,0.0,6
3,linha_6-7,Ploss,0.0,6
4,linha_6-7,Ploss,0.0,6
5,linha_6-7,Ploss,0.0,6
6,linha_6-7,Ploss,0.0,6
7,linha_6-7,Ploss,0.0,6
8,linha_6-7,Ploss,9.5265775e-05,6
9,linha_6-7,Ploss,0.00019663069,6
10,linha_6-7,Ploss,0.00010760561,6
11,linha_6-7,Ploss,0.0001053564,6
12,linha_6-7,Ploss,9.0109202e-05,6
13,linha_6-7,Ploss,4.3264122e-05,6
14,linha_6-7,Ploss,4.3764485e-05,6
15,linha_6-7,Ploss,5.9597839e-05,6
16,linha_6-7,Ploss,8.4017232e-05,6
17,linha_6-7,Ploss,0.00020034781,6
18,linha_6-7,Ploss,1.0037996e-05,6
19,linha_6-7,Ploss,0.0,6
20,linha_6-7,Ploss,0.0,6
21,linha_6-7,Ploss,0.0,6
22,linha_6-7,Ploss,0.0,6
23,linha_6-7,Ploss,0.0,6
24,linha_6-7,Ploss,0.0,6
1,linha_7-8,Ploss,-6.9388938999999995e-18,6
2,linha_7-8,Ploss,0.0,6
3,linha_7-8,Ploss,6.9388938999999995e-18,6
4,linha_7-8,Ploss,0.0,6
5,linha_7-8,Ploss,0.0,6
6,linha_7-8,Ploss,-6.9388938999999995e-18,6
7,linha_7-8,Ploss,0.0,6
8,linha_7-8,Ploss,0.0,6
9,linha_7-8,Ploss,9.8511976e-05,6
10,linha_7-8,Ploss,1.140663e-05,6
